type,beta,delta,p,c,gamma,roh,alpha,SSR
bootstrap_440,1e-08,0.06114445508040829,156.0,474.4335533280329,0.0006344702267070505,10.0,10.532399999999997,83.11499244162452
bootstrap_441,1e-08,0.04468613171044978,156.0,498.0962050868641,0.0002714653020668471,10.0,9.087261023613483,86.35771062533017
bootstrap_442,1e-08,0.0600827666810249,156.0,500.0,0.0006540547136625448,10.0,10.53165163927078,93.95739554307674
bootstrap_443,1e-08,0.060495824001007587,156.0,500.0,0.0006204068049063603,10.0,10.532035762321083,91.62677272997105
bootstrap_444,1e-08,0.0595018107795456,156.0,500.0,0.0006240336749805066,10.0,10.53233650676664,92.92281703371961
bootstrap_445,1e-08,0.04342841216681523,156.0,497.12885997997364,0.0002712177816283944,10.0,9.164475196553425,95.27972683511169
bootstrap_446,1e-08,0.05981144195322377,156.0,500.0,0.0006530777813725224,10.0,10.53209643074825,93.76465349215076
bootstrap_447,1e-08,0.039765568542690324,156.0,494.5408453271746,0.0002700449751880531,10.0,8.917342603645455,87.4400422126477
bootstrap_448,1e-08,0.031096563396420165,156.0,499.99349615088306,0.0002694559193409724,10.0,10.529781240729195,93.13927374376888
bootstrap_449,1e-08,0.031055804527332486,156.0,499.97371279797414,0.00026941516105143495,10.0,10.531347266968924,89.0685447200463
bootstrap_450,1e-08,0.045100857797476836,156.0,496.9577652340039,0.0002714774140885913,10.0,9.129917302145175,98.5175617903895
bootstrap_451,1e-08,0.045945326484672706,156.0,498.03438599733465,0.00027253329255689596,10.0,8.993973167506113,90.38486689344082
bootstrap_452,1e-08,0.03573542617993786,14723.325791386133,333.7483090305056,0.000293565577836213,7.8690362835474215,9.914779594059954,84.36350490683596
bootstrap_453,1e-08,0.048125736833887614,156.0,499.90120958120986,0.0002700612474150443,10.0,9.116525355797222,90.75143361921566
bootstrap_454,1e-08,0.0434307071507581,156.0,496.42031510349284,0.000271256392610428,10.0,9.134097866622424,91.40577402071618
bootstrap_455,1e-08,0.045937930884344315,156.0,498.0541329291225,0.0002725381673648107,10.0,8.994427746180262,87.98251767656856
bootstrap_456,1e-08,0.044686151238631996,156.0,498.0959199740636,0.00027146526702025446,10.0,9.087258571572864,85.44004603454542
bootstrap_457,1e-08,0.04343914665656341,156.0,497.130907492858,0.0002712203864730811,10.0,9.163478460127315,92.9871359684532
bootstrap_458,1e-08,0.029922211770452855,156.0,500.0,0.0002685090484809036,10.0,10.5324,95.75908800705227
bootstrap_459,1e-08,0.029922830030794594,156.0,499.9998773760959,0.00026850926317583995,10.0,10.532397972958874,97.74322027976527
bootstrap_460,1e-08,0.04413601506780865,156.0,493.5438801255623,0.00027120827476157655,10.0,9.383209545726533,81.6459747162461
bootstrap_461,1e-08,0.06440400432124341,156.0,500.0,0.0006478131770750013,10.0,10.532294047636743,89.0216952492468
bootstrap_462,1e-08,0.033346487546497244,156.0,499.75514362773447,0.00027079988186327387,10.0,10.497882179434033,98.34796685282704
bootstrap_463,1e-08,0.047655456758034065,156.0,499.9719752998558,0.0002697497726978815,10.0,9.1354747653508,88.8630952751403
bootstrap_464,1e-08,0.04343060861146653,156.0,496.41835745469143,0.0002712562828628878,10.0,9.13409408459314,81.74974433539639
bootstrap_465,1e-08,0.04467429885033498,156.0,498.52626263670476,0.00027136906607416956,10.0,9.083654163903997,88.57670396627145
bootstrap_466,1e-08,0.041667791656851264,156.0,498.9065444914297,0.00026989657469662416,10.0,9.016409888740913,88.20670621029383
bootstrap_467,1e-08,0.044854968981330214,156.0,497.6378550118609,0.00027202681189897934,10.0,9.150209944364896,86.52393784217492
bootstrap_468,1e-08,0.045105504612414485,156.0,497.01467021235464,0.00027155797342506437,10.0,9.125652940119618,88.79201720394704
bootstrap_469,1e-08,0.04475888032816282,156.0,498.3170247271551,0.00027143926158203647,10.0,9.089414667255376,92.40988333936443
bootstrap_470,1e-08,0.044714581284535676,156.0,498.2536444689754,0.0002720089358452213,10.0,9.153247067697233,94.6278799002252
bootstrap_471,1e-08,0.044442531426194073,156.0,497.80961504183597,0.00027131695212353536,10.0,9.107612192060643,93.2950713229237
bootstrap_472,1e-08,0.04844626923095609,156.0,490.6443811970526,0.00026923950728398034,10.0,9.516356120909588,82.78088564421098
bootstrap_473,1e-08,0.04467089245465158,156.0,498.52837697904897,0.00027136688403073993,10.0,9.083872129376164,87.54396233850284
bootstrap_474,1e-08,0.029922211770452855,156.0,500.0,0.0002685090484809036,10.0,10.5324,97.06709197987809
bootstrap_475,1e-08,0.04596607208533032,156.0,498.0666737381603,0.0002725520072129136,10.0,8.992792077780301,94.37411365786879
bootstrap_476,1e-08,0.06019853445136908,156.0,500.0,0.000656808392401172,10.0,10.532384037243723,89.9416280548009
bootstrap_477,1e-08,0.031096229236472213,156.0,499.9935052841379,0.0002694551866028141,10.0,10.529931535967595,92.80754539016912
bootstrap_478,1e-08,0.036701883991156675,156.0,498.4485544427475,0.00026816225568199853,10.0,9.074997464624857,91.38474144697378
bootstrap_479,1e-08,0.048130711796096556,156.0,494.958504921901,0.00026886819436752437,10.0,9.443609796948731,91.92876261458336
bootstrap_480,1e-08,0.044686151238631996,156.0,498.0959199740636,0.00027146526702025446,10.0,9.087258571572864,90.37873299796796
bootstrap_481,1e-08,0.04300548981097555,156.0,458.2743655503863,0.0002672872419409297,10.0,9.121345930472849,92.36905790794671
bootstrap_482,1e-08,0.043438547604281834,156.0,497.1320957895367,0.0002712205623096143,10.0,9.163518448305348,96.9407685374724
bootstrap_483,1e-08,0.045119885554982156,156.0,497.9636608527144,0.00027169984964571005,10.0,9.11131185833042,101.48501856015884
bootstrap_484,1e-08,0.04497737489217154,156.0,497.206029015502,0.000271456615991608,10.0,9.121695205412259,86.45830557453144
bootstrap_485,1e-08,0.030615842993574838,156.0,500.0,0.0002691088723249256,10.0,10.532263283041134,90.19154830320257
bootstrap_486,1e-08,0.042492046697734896,156.0,458.968683644854,0.0002671420188770523,10.0,9.150771817620305,87.30834062249548
bootstrap_487,1e-08,0.04468506053397045,156.0,497.9801272085812,0.0002719420729677535,10.0,9.149547635663758,86.22385441846338
bootstrap_488,1e-08,0.04445139320982092,156.0,497.79725268420077,0.0002713199212142574,10.0,9.107312517598212,87.16805882454977
bootstrap_489,1e-08,0.03163866448554132,156.0,499.99644270144347,0.0002697884565678848,10.0,10.49928463555215,96.45408141719241
bootstrap_490,1e-08,0.060985797122691726,18301.558672729545,357.0911445187672,0.00030893011336942703,8.622721955792697,9.549441856035429,96.1120562127506
bootstrap_491,1e-08,0.06053427891110891,156.0,500.0,0.0006569205533156998,10.0,10.5324,90.5902509287681
bootstrap_492,1e-08,0.044686151238631996,156.0,498.0959199740636,0.00027146526702025446,10.0,9.087258571572864,83.91345086802835
bootstrap_493,1e-08,0.04165760244634151,156.0,498.8792710362527,0.0002698594483215572,10.0,9.017178037286952,99.37831601711927
bootstrap_494,1e-08,0.04863627961397876,156.0,493.8014865647755,0.00026906629096107933,10.0,9.47606021355859,80.01140428889536
bootstrap_495,1e-08,0.04343777439126116,156.0,497.13008697198006,0.00027122026475133053,10.0,9.163511925860853,92.56166816933813
bootstrap_496,1e-08,0.030725246733604498,156.0,500.0,0.00026915334696373173,10.0,10.532399999999996,97.60839101608332
bootstrap_497,1e-08,0.05981707887660317,156.0,500.0,0.0006533073292921338,10.0,10.530510178760709,89.5401259614067
bootstrap_498,1e-08,0.044685060533970436,156.0,497.9801272085812,0.0002719420729677535,10.0,9.149547635663758,88.99160823957439
bootstrap_499,1e-08,0.010394630631521094,156.0,466.76185438906236,0.0005709937945454206,10.0,9.910941757588686,88.91361662677637
bootstrap_500,1e-08,0.0316561007623368,156.0,499.9971543880488,0.00026979812860329736,10.0,10.498366153830734,85.63647107045902
bootstrap_501,1e-08,0.03010847090574465,15884.996517650494,314.97115922178244,0.000288063682753212,8.29175613509063,10.015434138220417,90.70242679942703
bootstrap_502,1e-08,0.045045946019841035,156.0,496.9688914545399,0.00027152101756534495,10.0,9.126570241805563,90.44885882622492
bootstrap_503,1e-08,0.06027084954744037,156.0,500.0,0.000656480900109024,10.0,10.5324,88.92534572811694
bootstrap_504,1e-08,0.04412714586717392,156.0,493.5199203705055,0.000271202081579895,10.0,9.38402944438176,87.51768300168989
bootstrap_505,1e-08,0.045757744641190506,156.0,496.7102828723919,0.0002719452037186239,10.0,9.162065444259081,86.90744717061042
bootstrap_506,1e-08,0.03129693107787036,156.0,500.0,0.00026963437604032175,10.0,10.5324,94.80561634887258
bootstrap_507,1e-08,0.031530602769689366,12403.260516084214,335.11252005630087,0.0002827997295354608,7.224115223967575,10.00880310866771,94.78002753844534
bootstrap_508,1e-08,0.05982702290106758,156.0,486.8743929101449,0.0006321521691519359,10.0,10.478972082950538,95.22953457326471
bootstrap_509,1e-08,0.04471440009866637,156.0,498.2532186120645,0.00027200870096974526,10.0,9.153237200559778,92.49188790413832
bootstrap_510,1e-08,0.04526734727994037,156.0,497.92634585112205,0.00027180668284183096,10.0,9.09510463180803,96.14049785225123
bootstrap_511,1e-08,0.04512525387002798,156.0,498.70616190175014,0.0002717089643870373,10.0,9.076389616402814,93.11873104113907
bootstrap_512,1e-08,0.044111254789617485,156.0,493.49085776160956,0.00027119950966924763,10.0,9.381656116770781,99.54989692564983
bootstrap_513,1e-08,0.06144931502955707,18393.636463268063,358.5095594149303,0.00030929006756825073,8.632172200348785,9.543912299200901,100.81988720412487
bootstrap_514,1e-08,0.010394598794860287,156.0,466.7635253861829,0.0005709942905742421,10.0,9.910932766230541,86.06728194282256
bootstrap_515,1e-08,0.04596581085628408,156.0,498.06677228044396,0.00027255179717465674,10.0,8.992816065444252,89.2930833086842
bootstrap_516,1e-08,0.030725246733604498,156.0,500.0,0.00026915334696373173,10.0,10.532399999999996,89.81737569645787
bootstrap_517,1e-08,0.04662395137383178,156.0,499.8376802791724,0.000268672298127338,10.0,9.310207499888378,89.02988978066547
bootstrap_518,1e-08,0.030230721825277578,156.0,500.0,0.0002688542782927416,10.0,10.532399999999999,91.92652748248516
bootstrap_519,1e-08,0.04342929058832745,156.0,497.10194749312984,0.0002712147890810259,10.0,9.164949779677988,96.9855541939962
bootstrap_520,1e-08,0.060495824001007587,156.0,500.0,0.0006204068049063603,10.0,10.532035762321083,90.74248197375292
bootstrap_521,1e-08,0.030112695654438415,156.0,500.0,0.0002687005781031212,10.0,10.531873148249122,88.58808144294069
bootstrap_522,1e-08,0.03105684971765364,156.0,499.97491892020196,0.00026941569587185076,10.0,10.531416492511735,93.19626749080432
bootstrap_523,1e-08,0.04825682222124228,156.0,492.12410685316223,0.00026900517202077225,10.0,9.493455822333225,97.69398356286096
bootstrap_524,1e-08,0.010617778637387158,156.0,453.28157932879026,0.0005462759337151457,10.0,9.838650859665922,93.85004741833436
bootstrap_525,1e-08,0.04511981908868769,156.0,497.96370112977195,0.000271699868926738,10.0,9.11131218896636,86.49790862652509
bootstrap_526,1e-08,0.04471442704094076,156.0,498.25363243146114,0.00027200887419569485,10.0,9.153248373528946,90.94419678369607
bootstrap_527,1e-08,0.04494997715118011,156.0,496.90734034975424,0.00027140386786465344,10.0,9.121786387386523,99.50981613506328
bootstrap_528,1e-08,0.03576222272155667,14723.898212550104,333.79237039088844,0.0002935668271804321,7.868374232612052,9.914375175128914,86.33443489842593
bootstrap_529,1e-08,0.0451054811228238,156.0,497.0147335016664,0.00027155797197578205,10.0,9.125653786853372,97.24447670253456
bootstrap_530,1e-08,0.03321694920291615,156.0,489.195154248412,0.000270657815982772,10.0,10.53236627531287,88.05445533439439
bootstrap_531,1e-08,0.048543931022542015,156.0,493.4095458718848,0.00026910085160840335,10.0,9.468596836790894,84.54217649916704
bootstrap_532,1e-08,0.032297504977078895,156.0,488.9540525225092,0.0002700057863284617,10.0,10.5324,90.79446293841967
bootstrap_533,1e-08,0.01042447449110736,156.0,447.4763014067895,0.0005630839013673712,10.0,9.813818501719354,95.00916436176124
bootstrap_534,1e-08,0.030615842993574838,156.0,500.0,0.0002691088723249256,10.0,10.532263283041134,95.33838111552457
bootstrap_535,1e-08,0.030615842993574838,156.0,500.0,0.0002691088723249256,10.0,10.532263283041134,97.63677319270744
bootstrap_536,1e-08,0.04512438920561712,156.0,498.7102676526754,0.00027170940886486386,10.0,9.076462180251678,94.9525855599544
bootstrap_537,1e-08,0.054905824905666686,156.0,500.0,0.0005942752533376866,10.0,10.532360906552928,86.65616538965702
bootstrap_538,1e-08,0.04343156951134304,156.0,496.4295630830828,0.0002712579904665546,10.0,9.134082461753117,84.87237014942846
bootstrap_539,1e-08,0.060247476563361116,156.0,500.0,0.0006570790340820261,10.0,10.532312121307918,92.69504657021473
bootstrap_540,1e-08,0.04005476032848576,156.0,494.8731763346092,0.0002701972066893216,10.0,8.926018023778553,95.92901349205806
bootstrap_541,1e-08,0.030615842993574838,156.0,500.0,0.0002691088723249256,10.0,10.532263283041134,93.1216423819632
bootstrap_542,1e-08,0.044714064930692785,156.0,498.254190747283,0.000272008761942317,10.0,9.153262484884445,93.4410159086801
bootstrap_543,1e-08,0.010504214222001883,156.0,447.2590383421001,0.0005628157987652023,10.0,9.806642485142323,80.2978024694415
bootstrap_544,1e-08,0.06026697027437236,156.0,499.976818225853,0.0006569897784169463,10.0,10.531675469988624,97.5353682198184
bootstrap_545,1e-08,0.04468490317019615,156.0,497.9817911920469,0.0002719421522255494,10.0,9.149519393562741,93.51856871963862
bootstrap_546,1e-08,0.043438580329532794,156.0,497.1320329795326,0.00027122057517713706,10.0,9.163517482215342,94.5019560293442
bootstrap_547,1e-08,0.04467429885033498,156.0,498.52626263670476,0.00027136906607416956,10.0,9.083654163903997,94.08935845667338
bootstrap_548,1e-08,0.04514234751507055,156.0,498.5965100315436,0.0002716873200468735,10.0,9.079993548453803,92.12521142746212
bootstrap_549,1e-08,0.010394430828839448,156.0,466.76513072556247,0.0005710061518880053,10.0,9.91098756706673,90.18186402563194
bootstrap_550,1e-08,0.04342982873998026,156.0,497.10143978559273,0.0002712146793268429,10.0,9.16487248141576,101.27257336456171
bootstrap_551,1e-08,0.030615842993574838,156.0,500.0,0.0002691088723249256,10.0,10.532263283041134,92.47380252078338
bootstrap_552,1e-08,0.04937038347770038,156.0,493.62332567583917,0.00026936643758876134,10.0,9.4745055552077,93.02153796657429
bootstrap_553,1e-08,0.04881597956018827,156.0,492.9054148428869,0.00026921435066893035,10.0,9.477137399181853,92.82204560149442
bootstrap_554,1e-08,0.04765619864637085,156.0,499.97106324289615,0.00026975026287500315,10.0,9.13475766997185,87.40502439248273
bootstrap_555,1e-08,0.04343099100319857,156.0,496.42007070171593,0.00027125660946841063,10.0,9.134084936988533,94.47418171642511
bootstrap_556,1e-08,0.04765540365445757,156.0,499.9718892762987,0.00026974975774163746,10.0,9.13547265316478,98.70971518281928
bootstrap_557,1e-08,0.031131767390667794,156.0,499.99926992169924,0.0002694748204172072,10.0,10.530589735558404,89.67388900977265
bootstrap_558,1e-08,0.043424790401036,156.0,496.4057910864281,0.0002712515028103189,10.0,9.134296470639773,101.74486964590565
bootstrap_559,1e-08,0.04317847584400321,156.0,496.9360646101644,0.0002707204336659381,10.0,9.531281707980835,96.25495907410412
bootstrap_560,1e-08,0.04468643156081676,156.0,498.0963501549756,0.00027146546506320055,10.0,9.087239894675239,82.85893050425419
bootstrap_561,1e-08,0.045102846780200836,156.0,498.70201590048964,0.00027169803787486797,10.0,9.07791717378646,91.68364854958513
bootstrap_562,1e-08,0.04342929058832745,156.0,497.10194749312984,0.0002712147890810259,10.0,9.164949779677988,98.86692543602135
bootstrap_563,1e-08,0.029916149672245144,156.0,499.99863598064724,0.0002686816164334977,10.0,10.53231799133956,92.3583242872002
bootstrap_564,1e-08,0.04812678231762513,156.0,499.901479544924,0.0002700620981725673,10.0,9.116471115508261,94.65605657081463
bootstrap_565,1e-08,0.04343856513727032,156.0,497.1320545280142,0.000271220568200381,10.0,9.163518269924253,92.67884397872804
bootstrap_566,1e-08,0.045125074060744674,156.0,498.7067031578971,0.0002717088977921382,10.0,9.076403709429115,87.66214755505604
bootstrap_567,1e-08,0.010394235484195049,156.0,466.9018709845651,0.0005711808745236923,10.0,9.910081199294368,100.4898552371869
bootstrap_568,1e-08,0.04682143342135532,156.0,499.712692714405,0.00026872601092374677,10.0,9.293121845729452,91.6643190451664
bootstrap_569,1e-08,0.031065695146958602,156.0,499.9710146636199,0.000269458085746421,10.0,10.528717414014988,102.82565693428373
bootstrap_570,1e-08,0.06117059903081873,156.0,474.45436863771783,0.000634571738688578,10.0,10.5324,84.77372246755228
bootstrap_571,1e-08,0.04844635843459423,156.0,490.64488647873355,0.0002692395163050943,10.0,9.516345599710974,98.24807209245576
bootstrap_572,1e-08,0.04512512112638484,156.0,498.70655909543933,0.00027170891291451455,10.0,9.076399419846567,87.55077599560394
bootstrap_573,1e-08,0.04467429885033498,156.0,498.52626263670476,0.00027136906607416956,10.0,9.083654163903997,93.7343979047528
bootstrap_574,1e-08,0.044854968981330214,156.0,497.6378550118609,0.00027202681189897934,10.0,9.150209944364896,87.21325876783973
bootstrap_575,1e-08,0.04413149650146805,156.0,493.52997107792123,0.00027120372451759254,10.0,9.383807012162258,94.12620384927258
bootstrap_576,1e-08,0.04596412048705743,156.0,498.06762371957495,0.0002725504741137014,10.0,8.992848367743502,95.30048763173785
bootstrap_577,1e-08,0.044999376582259346,156.0,496.89457515225536,0.00027148368443885617,10.0,9.128445513043287,90.1494251431487
bootstrap_578,1e-08,0.04858158951338318,156.0,493.050411876559,0.0002691057397984518,10.0,9.478623513999857,99.33820468002301
bootstrap_579,1e-08,0.04847226003120504,156.0,493.3916793177688,0.0002690733624783453,10.0,9.469339831133219,88.7597629295853
bootstrap_580,1e-08,0.03670123738502254,156.0,498.4491965805174,0.00026816280189556407,10.0,9.074960898553769,94.37018953077065
bootstrap_581,1e-08,0.04512491317168885,156.0,498.7096871638122,0.00027170959116084876,10.0,9.076460300474427,84.52021826126081
bootstrap_582,1e-08,0.043430270277730665,156.0,496.414943528118,0.00027125474165837877,10.0,9.133330151012974,88.04344007850538
bootstrap_583,1e-08,0.06047001160444332,156.0,500.0,0.0006577563198992694,10.0,10.5324,94.52704769544934
bootstrap_584,1e-08,0.06056380442550754,156.0,499.99634546734615,0.0006583644861043191,10.0,10.5322552270006,89.7047000817926
bootstrap_585,1e-08,0.04343075846490593,156.0,496.4178346516396,0.0002712563048090735,10.0,9.134081624400864,88.67781641461308
bootstrap_586,1e-08,0.04163630687871239,156.0,498.8826141707143,0.00026985805818545894,10.0,9.017461300284872,92.73197728973217
bootstrap_587,1e-08,0.04343914665656341,156.0,497.130907492858,0.0002712203864730811,10.0,9.163478460127315,81.72084866757857
bootstrap_588,1e-08,0.03318660088387274,156.0,489.1131923096493,0.0002706353591409012,10.0,10.53235456341062,88.1854990181903
bootstrap_589,1e-08,0.04512436999008981,156.0,496.99247709807844,0.00027148716548144387,10.0,9.126991368048756,92.41939561278785
bootstrap_590,1e-08,0.04468620146052943,156.0,498.09513079817566,0.0002714651692299642,10.0,9.08727133734049,94.15777900390088
bootstrap_591,1e-08,0.035767588851297855,14724.784730353416,333.81765407848127,0.00029357673364923135,7.868447230003418,9.914294239403066,86.39100825999977
bootstrap_592,1e-08,0.04462350939892168,156.0,497.9995404754918,0.00027191348495497254,10.0,9.153021373463094,95.0664060421608
bootstrap_593,1e-08,0.06027661741015648,156.0,488.9140159498516,0.0006335294435054325,10.0,10.530439369421845,86.21664330016431
bootstrap_594,1e-08,0.060495824001007587,156.0,500.0,0.0006204068049063603,10.0,10.532035762321083,85.60294887483784
bootstrap_595,1e-08,0.04752056964554539,156.0,499.2825415758002,0.0002697413197078859,10.0,9.137586948585675,82.75502396075477
bootstrap_596,1e-08,0.012115440558267064,156.0,270.17614465701155,0.0002572413561220003,10.0,10.529578657288157,96.31809977875338
bootstrap_597,1e-08,0.04468585108864928,156.0,498.0962558861351,0.0002714650707007941,10.0,9.087265735573004,92.39612193907384
bootstrap_598,1e-08,0.06018968848905815,156.0,489.20998983426597,0.000633213969167755,10.0,10.531785778526489,94.16274420039815
bootstrap_599,1e-08,0.04343867413813053,156.0,497.1318963690905,0.0002712205924749459,10.0,9.163514346736758,95.53665041230231
bootstrap_600,1e-08,0.03053783041614594,156.0,500.0,0.00026899538563269023,10.0,10.532333954842699,87.92693608728322
bootstrap_601,1e-08,0.04512512112638484,156.0,498.70655909543933,0.00027170891291451455,10.0,9.076399419846567,92.4089887524236
bootstrap_602,1e-08,0.04469449174931744,156.0,498.2418427079084,0.0002719980676296236,10.0,9.154684280641094,96.27905152192585
bootstrap_603,1e-08,0.010490210843321607,156.0,447.57695149912934,0.0005667982089826093,10.0,9.762272586479758,84.0812899533864
bootstrap_604,1e-08,0.0586127926429513,156.0,475.8775021773937,0.0006209873452458315,10.0,10.4798926256502,97.25257505673079
bootstrap_605,1e-08,0.04596609949719907,156.0,498.06679383551733,0.0002725520094196709,10.0,8.992791624923523,84.54654429400908
bootstrap_606,1e-08,0.05965427622904687,156.0,484.35600089375754,0.0006267257719496529,10.0,10.47981110947424,95.26346369893606
bootstrap_607,1e-08,0.03665398496689043,156.0,498.43694434341256,0.0002681217393395262,10.0,9.083650503826071,89.27005650641871
bootstrap_608,1e-08,0.044950740457374724,156.0,498.6436120517312,0.00027212223769435364,10.0,9.147412470436578,83.35247596123565
bootstrap_609,1e-08,0.04511041779955235,156.0,497.13898092714385,0.0002715123296505392,10.0,9.120378643163773,86.0004638768496
bootstrap_610,1e-08,0.05904684244699263,156.0,488.27403222974806,0.0006288147190233275,10.0,10.52254338986837,89.39779967611058
bootstrap_611,1e-08,0.030615842993574838,156.0,500.0,0.0002691088723249256,10.0,10.532263283041134,100.81360480866323
bootstrap_612,1e-08,0.036664121480049564,156.0,498.4404306399291,0.0002681299861254195,10.0,9.08197268503396,99.51885694513003
bootstrap_613,1e-08,0.04716923354731099,156.0,497.51605054419065,0.0002696493354352896,10.0,9.1626878655238,91.32089669392367
bootstrap_614,1e-08,0.045051336420930926,156.0,498.6427476938072,0.00027166505462997403,10.0,9.081051158420891,80.65390414270216
bootstrap_615,1e-08,0.060485077201184734,156.0,500.0,0.0006585488017592467,10.0,10.5324,93.4955114518373
bootstrap_616,1e-08,0.0595018107795456,156.0,500.0,0.0006240336749805066,10.0,10.53233650676664,87.73881645889713
bootstrap_617,1e-08,0.044671840019199965,156.0,498.52155222868475,0.0002713723251928479,10.0,9.084088207824838,82.38066784281834
bootstrap_618,1e-08,0.047176251082831674,156.0,497.5536336934375,0.0002696548244168717,10.0,9.161778441092789,94.68459679386773
bootstrap_619,1e-08,0.01,156.0,500.0,0.0002554,10.0,10.528978755948078,96.70452166452036
bootstrap_620,1e-08,0.010394711200857054,156.0,466.7622867060752,0.0005709937220635641,10.0,9.910924081766717,94.46620199224309
bootstrap_621,1e-08,0.03574241736588712,14744.388702777382,333.7388925451513,0.00029360240340942046,7.872729651986281,9.914330920395091,92.99626574948797
bootstrap_622,1e-08,0.043438547604281834,156.0,497.1320957895367,0.0002712205623096143,10.0,9.163518448305348,88.95973003657197
bootstrap_623,1e-08,0.029881759095109903,156.0,499.990867294022,0.0002686140724911329,10.0,10.53185962462173,99.83574046127251
bootstrap_624,1e-08,0.04510093429779549,156.0,496.9577829581543,0.0002714774122452739,10.0,9.12991125759561,95.82582573532488
bootstrap_625,1e-08,0.01,156.0,500.0,0.0002554,10.0,10.531370385024564,90.182883774425
bootstrap_626,1e-08,0.060495824001007587,156.0,500.0,0.0006204068049063603,10.0,10.532035762321083,97.97790383577023
bootstrap_627,1e-08,0.01042447449110736,156.0,447.4763014067895,0.0005630839013673712,10.0,9.813818501719354,87.91630277411896
bootstrap_628,1e-08,0.04667907574993522,156.0,499.85513500695396,0.0002686892734694493,10.0,9.311883574531237,82.32197696049904
bootstrap_629,1e-08,0.025873241554714627,156.0,499.98453007543145,0.00026565210827377624,10.0,10.531386383049114,90.15878371782333
bootstrap_630,1e-08,0.0446717831499151,156.0,498.5328166522994,0.0002713700773075158,10.0,9.084019191540905,89.09776546332326
bootstrap_631,1e-08,0.04343075846490593,156.0,496.4178346516396,0.0002712563048090735,10.0,9.134081624400864,94.20904331495309
bootstrap_632,1e-08,0.045054637494432746,156.0,498.65511386522246,0.00027166680015185856,10.0,9.080679279959195,91.08957717606687
bootstrap_633,1e-08,0.03321050345320864,156.0,489.21050605844863,0.00027065337059529993,10.0,10.532330973336418,87.92926868666063
bootstrap_634,1e-08,0.033240420812283525,156.0,489.3234312337717,0.00027067419100569384,10.0,10.532399999999999,82.94259873748123
bootstrap_635,1e-08,0.04343053186550617,156.0,496.42078525824866,0.0002712564991364814,10.0,9.13415438619164,90.7191945559192
bootstrap_636,1e-08,0.04596412048705743,156.0,498.06762371957495,0.0002725504741137014,10.0,8.992848367743502,110.06927858553198
bootstrap_637,1e-08,0.04946441180182072,156.0,493.6588217774058,0.00026940134268974394,10.0,9.475598495926194,98.38373682063329
bootstrap_638,1e-08,0.030615842993574838,156.0,500.0,0.0002691088723249256,10.0,10.532263283041134,79.22452044602066
bootstrap_639,1e-08,0.051227463660957304,156.0,500.0,0.0005692402139447063,10.0,10.532396555371562,88.90068431691543
bootstrap_640,1e-08,0.043428637644990574,156.0,496.42627019463475,0.0002712557445055038,10.0,9.134069622162444,99.63535835771826
bootstrap_641,1e-08,0.03665398496689043,156.0,498.43694434341256,0.0002681217393395262,10.0,9.083650503826071,84.0611798371703
bootstrap_642,1e-08,0.031144445740981387,156.0,499.99919146798027,0.00026948164134293207,10.0,10.529774627199352,90.37255726269835
bootstrap_643,1e-08,0.04249201642945534,156.0,458.968599645474,0.00026714201282758816,10.0,9.150771073686993,87.74920788345457
bootstrap_644,1e-08,0.04412714586717392,156.0,493.5199203705055,0.000271202081579895,10.0,9.38402944438176,97.97446290341192
bootstrap_645,1e-08,0.04467428294129,156.0,498.52611536520715,0.00027136903417171487,10.0,9.083653336745508,91.8794513045242
bootstrap_646,1e-08,0.046820312923705906,156.0,499.7153507140008,0.0002687255862290488,10.0,9.293109694484862,85.875424188506
bootstrap_647,1e-08,0.04475888032816282,156.0,498.3170247271551,0.00027143926158203647,10.0,9.089414667255376,88.43568936506203
bootstrap_648,1e-08,0.06056380442550754,156.0,499.99634546734615,0.0006583644861043191,10.0,10.5322552270006,89.02148567307421
bootstrap_649,1e-08,0.045047416299216644,156.0,498.6517779275107,0.0002716627692445818,10.0,9.081550790050585,88.2796873491437
bootstrap_650,1e-08,0.04467502988151325,156.0,498.5319067420418,0.00027136977232378276,10.0,9.083627596573548,91.3503239610969
bootstrap_651,1e-08,0.04467436007626052,156.0,498.5262144278164,0.00027136917793952513,10.0,9.083658962593638,84.24136910922037
bootstrap_652,1e-08,0.043438477839142675,156.0,497.129277638501,0.0002712197565755164,10.0,9.16372429158191,93.83387474132716
bootstrap_653,1e-08,0.05985631973685916,156.0,500.0,0.0006535562970027165,10.0,10.53045863519645,92.3996467678193
bootstrap_654,1e-08,0.044617620348774756,156.0,497.98925618558246,0.00027190872822372623,10.0,9.153344239053716,88.99113800806147
bootstrap_655,1e-08,0.060031791028809414,156.0,488.7706388214773,0.0006323344672633854,10.0,10.531391776606222,83.64244076417395
bootstrap_656,1e-08,0.01,156.0,500.0,0.0002554,10.0,10.531370385024564,93.95543754252878
bootstrap_657,1e-08,0.01044293576870451,156.0,466.69677338526105,0.0005695854346162458,10.0,9.908938898829675,98.99336419257745
bootstrap_658,1e-08,0.04511988854732156,156.0,497.9638547805017,0.0002716999012791506,10.0,9.111315741223496,85.3660557869019
bootstrap_659,1e-08,0.04586527189298788,156.0,496.5117160128378,0.00027197631458976705,10.0,9.163856064481639,88.35577035377436
bootstrap_660,1e-08,0.025066695088780632,156.0,499.97141544741703,0.00026502506511022115,10.0,10.530405740278436,90.13631771841483
